Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14
0.073148035,0.1015034094452858,0.29775455594062805,0.15245020389556885,0.08232638984918594,0.2850581109523773,,,,,,,,,
0.083292566,0.3459070026874542,0.5443796515464783,,,,,,,,,,,,
0.49583343,0.37036582827568054,0.12163621187210083,,,,,,,,,,,,
0.07384469,0.26547741889953613,0.26864922046661377,0.06315217912197113,0.3192318379878998,,,,,,,,,,
0.05248299,0.14314675331115723,0.17458999156951904,0.3411098122596741,0.280457466840744,,,,,,,,,,
0.45121086,0.10472668707370758,0.13532136380672455,0.012491405010223389,0.0887473076581955,0.20497892796993256,,,,,,,,,
0.9741948,0.01848284900188446,,,,,,,,,,,,,
0.14411904,0.7074688076972961,0.11613567173480988,,,,,,,,,,,,
0.41961637,0.27955693006515503,0.27420946955680847,,,,,,,,,,,,
0.13659212,0.30527231097221375,0.034761469811201096,0.029724806547164917,0.08157078176736832,0.10548126697540283,0.3005235195159912,,,,,,,,
0.26927793,0.682551920413971,,,,,,,,,,,,,
0.3727798,0.6185461282730103,,,,,,,,,,,,,
0.04218321,0.9485378861427307,,,,,,,,,,,,,
0.5918437,0.19356386363506317,0.2014186829328537,,,,,,,,,,,,
0.11937119,0.38133782148361206,0.3102172911167145,0.17352117598056793,,,,,,,,,,,
0.14135355,0.18554408848285675,0.050032831728458405,0.5966042280197144,,,,,,,,,,,
0.4921897,0.3085620701313019,0.17338353395462036,,,,,,,,,,,,
0.4218948,0.34975236654281616,0.19532299041748047,,,,,,,,,,,,
0.30173856,0.13348153233528137,0.17333662509918213,0.37440332770347595,,,,,,,,,,,
0.32492965,0.2870565354824066,0.3433592617511749,,,,,,,,,,,,
0.32900807,0.23053376376628876,0.39797043800354004,0.025883810594677925,,,,,,,,,,,
0.010320071,0.8989644050598145,0.0105116693302989,0.012535245157778263,,,,,,,,,,,
0.2971402,0.10114753246307373,0.5786281824111938,,,,,,,,,,,,
0.4170732,0.13732142746448517,0.4289153516292572,,,,,,,,,,,,
0.15120487,0.1795678287744522,0.6248393654823303,,,,,,,,,,,,
0.053699672,0.08181240409612656,0.10584045201539993,0.4142751097679138,0.333553671836853,,,,,,,,,,
0.6566965,0.3005298376083374,,,,,,,,,,,,,
0.41226798,0.15963968634605408,0.40017271041870117,,,,,,,,,,,,
0.2856916,0.13820117712020874,0.4003989100456238,0.15343569219112396,,,,,,,,,,,
0.16282654,0.20089003443717957,0.3306746184825897,0.2771078944206238,,,,,,,,,,,
0.47923625,0.5056332945823669,,,,,,,,,,,,,
0.31878236,0.2810736894607544,0.24906277656555176,0.14498743414878845,,,,,,,,,,,
0.12617692,0.10581710934638977,0.31069526076316833,0.09032531082630157,0.36413052678108215,,,,,,,,,,
0.7087744,0.2723986506462097,,,,,,,,,,,,,
0.06746586,0.10522393882274628,0.8099334239959717,,,,,,,,,,,,
0.4356602,0.5450655817985535,,,,,,,,,,,,,
0.14803392,0.8217541575431824,,,,,,,,,,,,,
0.12848435,0.719447910785675,0.04050695523619652,0.07063841819763184,0.032616253942251205,,,,,,,,,,
0.028552668,0.06324457377195358,0.0945134088397026,0.568845272064209,0.24201449751853943,,,,,,,,,,
0.018694418,0.499759703874588,0.012351050041615963,0.01087795477360487,0.01674053445458412,0.014738808386027813,0.012844533659517765,0.3162124752998352,0.011178184300661087,0.013627804815769196,0.01157445553690195,0.02144896425306797,0.02556891180574894,,
0.038956083,0.5726349949836731,0.025737591087818146,0.0226678978651762,0.01855313964188099,0.03488456457853317,0.030713293701410294,0.026765931397676468,0.04388153553009033,0.023293528705835342,0.028398139402270317,0.024119293317198753,0.04469636082649231,0.011417065747082233,0.053280580788850784
0.18820682,0.1364731341600418,0.44120877981185913,0.21601712703704834,0.012878650799393654,,,,,,,,,,
0.09460977,0.41888460516929626,0.26155519485473633,0.03687204048037529,0.18142125010490417,,,,,,,,,,
0.08159331,0.17307783663272858,0.6337060928344727,0.034889042377471924,0.0692291334271431,,,,,,,,,,
0.32287258,0.4332256317138672,0.2190149873495102,,,,,,,,,,,,
0.2511614,0.06933912634849548,0.2393043488264084,0.4346676766872406,,,,,,,,,,,
0.06285012,0.916942834854126,,,,,,,,,,,,,
0.037997693,0.1463061422109604,0.09345307946205139,0.07195071876049042,0.6322641968727112,,,,,,,,,,
0.48094642,0.1643127053976059,0.3296872675418854,,,,,,,,,,,,
0.68215555,0.058110542595386505,0.13302847743034363,0.10562515258789062,,,,,,,,,,,
0.96037096,,,,,,,,,,,,,,
0.18142763,0.07376130670309067,0.18464815616607666,0.15449875593185425,0.09139584004878998,0.2763449549674988,0.03574564680457115,,,,,,,,
0.083052225,0.1926218420267105,0.7102290987968445,,,,,,,,,,,,
0.3703839,0.40045493841171265,0.0428774356842041,0.0411214753985405,0.12935373187065125,,,,,,,,,,
0.07214416,0.15894101560115814,0.4062468707561493,0.34560835361480713,,,,,,,,,,,
0.49033025,0.46192342042922974,,,,,,,,,,,,,
0.49484953,0.166045144200325,0.13132084906101227,0.1857040971517563,,,,,,,,,,,
0.10849799,0.07707705348730087,0.014964805915951729,0.060332056134939194,0.2055487036705017,0.0666528195142746,0.4644395709037781,,,,,,,,
0.09194914,0.08792657405138016,0.05712983384728432,0.09716103225946426,0.16082553565502167,0.086935855448246,0.09950079768896103,0.3164285719394684,,,,,,,
0.4948727,0.026281896978616714,0.01637338660657406,0.06355380266904831,0.0631580650806427,0.04603848606348038,0.28652217984199524,,,,,,,,
0.037818603,0.09085337072610855,0.33946824073791504,0.29621508717536926,0.2277553230524063,,,,,,,,,,
0.2662913,0.28111162781715393,0.1528276950120926,0.2901730537414551,,,,,,,,,,,
0.9781128,,,,,,,,,,,,,,
0.47446018,0.13353610038757324,0.37412184476852417,,,,,,,,,,,,
0.23031966,0.1426534205675125,0.5956630706787109,,,,,,,,,,,,
0.4070075,0.05660540983080864,0.4871828556060791,0.046006713062524796,,,,,,,,,,,
0.1214121,0.4458199441432953,0.4053603410720825,,,,,,,,,,,,
0.03994108,0.10718271881341934,0.16769127547740936,0.17714913189411163,0.2910671830177307,0.20672328770160675,,,,,,,,,
0.45580927,0.25115734338760376,0.27163979411125183,,,,,,,,,,,,
0.04796965,0.1157066598534584,0.4829784333705902,0.3154972493648529,0.035015545785427094,,,,,,,,,,
0.29361263,0.6507189869880676,,,,,,,,,,,,,
0.40956864,0.03561210632324219,0.18322718143463135,0.08890677988529205,0.2711227536201477,,,,,,,,,,
0.09895765,0.6325374841690063,0.10729413479566574,0.14481955766677856,,,,,,,,,,,
0.44386703,0.1836380958557129,0.3411879539489746,,,,,,,,,,,,
0.04062689,0.20422610640525818,0.3161298930644989,0.4326845705509186,,,,,,,,,,,
0.3779881,0.06255345791578293,0.12276805192232132,0.3478860855102539,0.019792383536696434,0.06212087720632553,,,,,,,,,
0.5363667,0.10273393988609314,0.060874663293361664,0.2903730571269989,,,,,,,,,,,
0.055340935,0.06767766922712326,0.21030351519584656,0.4825262427330017,0.07771286368370056,0.09907638281583786,,,,,,,,,
0.17244399,0.8065474033355713,,,,,,,,,,,,,
0.029586537,0.15134882926940918,0.18224552273750305,0.6230387091636658,,,,,,,,,,,
0.55454624,0.0201178640127182,0.4206436574459076,,,,,,,,,,,,
0.86200935,0.118735671043396,,,,,,,,,,,,,
0.7812719,0.21385200321674347,,,,,,,,,,,,,
0.15673822,0.20801416039466858,0.6129980087280273,,,,,,,,,,,,
0.12759726,0.1560336947441101,0.04286084324121475,0.5066049098968506,0.14577198028564453,,,,,,,,,,
0.1617599,0.3417889177799225,0.0494980625808239,0.01723070628941059,0.07749281823635101,0.0805816799402237,0.1447758972644806,0.12410441786050797,,,,,,,
0.040719826,0.20064397156238556,0.3959066867828369,0.02341962419450283,0.3290730118751526,,,,,,,,,,
0.4374666,0.08742331713438034,0.06440906226634979,0.05044220760464668,0.18417680263519287,0.153004452586174,0.02065332420170307,,,,,,,,
0.030491896,0.22249473631381989,0.13812310993671417,0.6007202863693237,,,,,,,,,,,
0.338034,0.2913011312484741,0.03365836665034294,0.057393766939640045,0.2731612026691437,,,,,,,,,,
0.26806703,0.6969473958015442,,,,,,,,,,,,,
0.022673214,0.28962284326553345,0.2939724624156952,0.012410587631165981,0.3731721341609955,,,,,,,,,,
0.9757212,,,,,,,,,,,,,,
0.95456946,0.03644471615552902,,,,,,,,,,,,,
0.5861206,0.05323033779859543,0.0173265989869833,0.04337313398718834,0.10322548449039459,0.07575086504220963,0.035921674221754074,0.08297789841890335,,,,,,,
0.7429577,0.20712397992610931,,,,,,,,,,,,,
0.19536032,0.41390395164489746,0.04473208636045456,0.043299149721860886,0.022543737664818764,0.2702997028827667,,,,,,,,,
0.9155819,,,,,,,,,,,,,,
0.04437798,0.37543562054634094,0.3443446755409241,0.22459442913532257,,,,,,,,,,,
0.31259114,0.06959625333547592,0.44224661588668823,0.166782945394516,,,,,,,,,,,
0.58347034,0.4034598171710968,,,,,,,,,,,,,
0.16721182,0.14636361598968506,0.6576264500617981,,,,,,,,,,,,
0.2949919,0.08769834786653519,0.33180269598960876,0.28003138303756714,,,,,,,,,,,
0.6200995,0.1598014384508133,0.10165873169898987,0.09966293722391129,,,,,,,,,,,
0.1618869,0.16531051695346832,0.2240930050611496,0.12164768576622009,0.31725800037384033,,,,,,,,,,
0.20819764,0.20964576303958893,0.1531067192554474,0.41769903898239136,,,,,,,,,,,
0.245936,0.2495129555463791,0.4834306836128235,,,,,,,,,,,,
0.13112874,0.018459178507328033,0.03049498051404953,0.38888123631477356,0.426492303609848,,,,,,,,,,
0.2665489,0.27794188261032104,0.10254304111003876,0.3419421315193176,,,,,,,,,,,
0.34516522,0.6129298210144043,,,,,,,,,,,,,
0.011688118,0.019811611622571945,0.20116211473941803,0.539044201374054,0.22623413801193237,,,,,,,,,,
0.6793279,0.27089551091194153,,,,,,,,,,,,,
0.1931894,0.14990071952342987,0.3942175805568695,0.24261987209320068,,,,,,,,,,,
0.24315657,0.37850895524024963,0.36270672082901,,,,,,,,,,,,
0.06796892,0.8926078081130981,,,,,,,,,,,,,
0.27864426,0.6840405464172363,,,,,,,,,,,,,
0.9540997,,,,,,,,,,,,,,
0.018692674,0.01469468604773283,0.012349897995591164,0.010876940563321114,0.016738971695303917,0.014737431891262531,0.01284333597868681,0.02105635032057762,0.011177142150700092,0.013626533560454845,0.011573376134037971,0.021447010338306427,0.8058047294616699,,
0.119171746,0.11835464090108871,0.11267119646072388,0.6304416656494141,,,,,,,,,,,
0.10154896,0.6099675893783569,0.2659122943878174,,,,,,,,,,,,
0.94863254,,,,,,,,,,,,,,
0.5116781,0.030117623507976532,0.14069288969039917,0.31392282247543335,,,,,,,,,,,
0.5175811,0.21499253809452057,0.2502073645591736,,,,,,,,,,,,
0.17380911,0.8198831081390381,,,,,,,,,,,,,
0.6545975,0.3252420723438263,,,,,,,,,,,,,
0.17247361,0.8017680048942566,,,,,,,,,,,,,
0.15950504,0.13588064908981323,0.21505017578601837,0.29216858744621277,0.18989238142967224,,,,,,,,,,
0.3411169,0.15961875021457672,0.03475729748606682,0.09587231278419495,0.3548693358898163,,,,,,,,,,
0.24512143,0.7367888689041138,,,,,,,,,,,,,
0.21274783,0.12611748278141022,0.03133004903793335,0.06630539149045944,0.4336012899875641,0.12383360415697098,,,,,,,,,
0.1383509,0.36400073766708374,0.26531293988227844,0.2107880860567093,,,,,,,,,,,
0.10226601,0.1834298074245453,0.012638756074011326,0.2592674195766449,0.3449391722679138,0.03837290033698082,0.019572097808122635,0.035652127116918564,,,,,,,
0.48168796,0.055545780807733536,0.44155633449554443,,,,,,,,,,,,
0.31733462,0.15384811162948608,0.09515462815761566,0.41415056586265564,,,,,,,,,,,
0.30382952,0.10465031117200851,0.5681508183479309,,,,,,,,,,,,
0.28000873,0.45132091641426086,0.2576267421245575,,,,,,,,,,,,
0.32140687,0.6579077243804932,,,,,,,,,,,,,
0.4635851,0.23645229637622833,0.2610088586807251,,,,,,,,,,,,
0.043773387,0.48038455843925476,0.465932160615921,,,,,,,,,,,,
0.5346618,0.43704140186309814,,,,,,,,,,,,,
0.17429107,0.78768390417099,,,,,,,,,,,,,
0.17340788,0.07850739359855652,0.3030562400817871,0.4279583990573883,,,,,,,,,,,
0.07230122,0.11527135968208313,0.7917125225067139,,,,,,,,,,,,
0.6722129,0.29722484946250916,,,,,,,,,,,,,
0.19699502,0.5024812817573547,0.23423555493354797,,,,,,,,,,,,
0.0907397,0.4555799961090088,0.43899619579315186,,,,,,,,,,,,
0.17780745,0.8041238188743591,,,,,,,,,,,,,
0.4428908,0.07926927506923676,0.45966777205467224,,,,,,,,,,,,
0.5303741,0.09549615532159805,0.02525676041841507,0.33777138590812683,,,,,,,,,,,
0.14764643,0.1507079154253006,0.30793485045433044,0.23806114494800568,0.14562560617923737,,,,,,,,,,
0.14606775,0.02578912489116192,0.35078802704811096,0.40660515427589417,0.06241856515407562,,,,,,,,,,
0.35136417,0.6082751750946045,,,,,,,,,,,,,
0.76351887,0.014872252009809017,0.08363832533359528,0.048725198954343796,0.038705796003341675,0.04876658692955971,,,,,,,,,
0.19897193,0.4196917712688446,0.37050172686576843,,,,,,,,,,,,
0.62461954,0.06425751745700836,0.13283731043338776,0.16311901807785034,,,,,,,,,,,
0.99211377,,,,,,,,,,,,,,
0.20220011,0.3972710371017456,0.38541221618652344,,,,,,,,,,,,
0.16253586,0.7792832255363464,0.048558153212070465,,,,,,,,,,,,
0.2627947,0.027585318312048912,0.04617936164140701,0.17952677607536316,0.4344414472579956,0.045078665018081665,,,,,,,,,
0.5365273,0.3981136679649353,,,,,,,,,,,,,
0.59379464,0.07913713902235031,0.3135235905647278,,,,,,,,,,,,
0.45563516,0.33696475625038147,0.14602167904376984,,,,,,,,,,,,
0.2117308,0.1096445843577385,0.1849185973405838,0.08267759531736374,0.3997134864330292,,,,,,,,,,
0.17650081,0.04524388909339905,0.16878223419189453,0.17698979377746582,0.030629664659500122,0.016177628189325333,0.37752512097358704,,,,,,,,
0.13924788,0.17688991129398346,0.16181795299053192,0.5089972019195557,,,,,,,,,,,
0.5903552,0.19726531207561493,0.19800736010074615,,,,,,,,,,,,
0.02971131,0.6729198694229126,0.17852510511875153,0.10011254251003265,,,,,,,,,,,
0.18586282,0.1921529918909073,0.5910264253616333,,,,,,,,,,,,
0.0792144,0.20538555085659027,0.11614098399877548,0.18534235656261444,0.4001777768135071,,,,,,,,,,
0.10804498,0.33434516191482544,0.24421072006225586,0.2930164933204651,,,,,,,,,,,
0.61635816,0.13367609679698944,0.13176581263542175,0.028669709339737892,0.08635295927524567,,,,,,,,,,
0.14786498,0.3146360218524933,0.2724095284938812,0.23863600194454193,,,,,,,,,,,
0.7270282,0.25333836674690247,,,,,,,,,,,,,
0.3188354,0.1385127753019333,0.11386416107416153,0.11127332597970963,0.22936086356639862,0.08053220808506012,,,,,,,,,
0.09611235,0.484292209148407,0.3936636447906494,,,,,,,,,,,,
0.0937976,0.8810451030731201,,,,,,,,,,,,,
0.2661442,0.14515286684036255,0.17362886667251587,0.168426975607872,0.23337756097316742,,,,,,,,,,
0.40528658,0.5229889154434204,,,,,,,,,,,,,
0.0748801,0.4174816906452179,0.12995696067810059,0.3475712835788727,,,,,,,,,,,
0.31388354,0.09331635385751724,0.048591744154691696,0.09450903534889221,0.43733659386634827,,,,,,,,,,
0.60041875,0.21576111018657684,0.16663990914821625,,,,,,,,,,,,
0.21560164,0.7641260027885437,,,,,,,,,,,,,
0.6991785,0.2815527319908142,,,,,,,,,,,,,
0.209768,0.14943139255046844,0.6132092475891113,,,,,,,,,,,,
0.40983897,0.5088520050048828,0.058651529252529144,,,,,,,,,,,,
0.23929022,0.12570321559906006,0.04261348396539688,0.10890236496925354,0.47544893622398376,,,,,,,,,,
0.2902956,0.46027377247810364,0.20719464123249054,,,,,,,,,,,,
0.70294315,0.0932631716132164,0.18479998409748077,,,,,,,,,,,,
0.14918941,0.029206261038780212,0.20904555916786194,0.07176028937101364,0.09769096970558167,0.05741667374968529,0.024095600470900536,0.08635725826025009,0.2714962363243103,,,,,,
0.098417126,0.3891591429710388,0.2152402102947235,0.27234745025634766,,,,,,,,,,,
0.08138223,0.34874963760375977,0.22400067746639252,0.19953370094299316,0.13263922929763794,,,,,,,,,,
0.37209532,0.07270627468824387,0.4005117118358612,0.14327751100063324,,,,,,,,,,,
0.04787935,0.08068102598190308,0.25610557198524475,0.28730928897857666,0.3062512278556824,,,,,,,,,,
0.029380027,0.1756373792886734,0.21372592449188232,0.10893487930297852,0.460953950881958,,,,,,,,,,
0.27613226,0.06258143484592438,0.15551386773586273,0.37980014085769653,0.1192573681473732,,,,,,,,,,
0.53353876,0.2112034559249878,0.24244579672813416,,,,,,,,,,,,
0.27444193,0.13857035338878632,0.5445533394813538,,,,,,,,,,,,
0.16783623,0.8120031952857971,,,,,,,,,,,,,
0.5430159,0.21441753208637238,0.11649728566408157,0.09359648078680038,,,,,,,,,,,
0.027586292,0.16001282632350922,0.08402229100465775,0.2521243095397949,0.4704847037792206,,,,,,,,,,
0.67609435,0.28082576394081116,,,,,,,,,,,,,
0.25980157,0.10673656314611435,0.07728681713342667,0.5175513625144958,,,,,,,,,,,
0.30768794,0.43937230110168457,0.2382458597421646,,,,,,,,,,,,
0.24252477,0.14507262408733368,0.23124319314956665,0.04571734368801117,0.3163376748561859,,,,,,,,,,
0.3609287,0.08543818444013596,0.23657597601413727,0.053884826600551605,0.2541322410106659,,,,,,,,,,
0.052375622,0.8408523201942444,0.08312098681926727,,,,,,,,,,,,
0.361844,0.11429794877767563,0.49398475885391235,,,,,,,,,,,,
0.5723484,0.10527224838733673,0.021076880395412445,0.27416378259658813,0.021901769563555717,,,,,,,,,,
0.48761177,0.04278070479631424,0.44746795296669006,,,,,,,,,,,,
0.13054067,0.48546069860458374,0.07608094811439514,0.16200292110443115,0.02636629343032837,0.06323690712451935,0.05302416533231735,,,,,,,,
0.06603356,0.029928358271718025,0.03194308280944824,0.855713963508606,,,,,,,,,,,
0.11652931,0.4692840278148651,0.3989965319633484,,,,,,,,,,,,
0.2923087,0.09864302724599838,0.2510983645915985,0.12258927524089813,0.21564453840255737,0.013108856976032257,,,,,,,,,
0.26345253,0.719366192817688,,,,,,,,,,,,,
0.29196012,0.14908523857593536,0.03724827244877815,0.5069677233695984,,,,,,,,,,,
0.047645267,0.11992361396551132,0.4196546673774719,0.409293532371521,,,,,,,,,,,
0.4068972,0.2962387800216675,0.2822742164134979,,,,,,,,,,,,
0.16421671,0.30522677302360535,0.5247821807861328,,,,,,,,,,,,
0.36783043,0.08648683875799179,0.22961802780628204,0.021982714533805847,0.29115086793899536,,,,,,,,,,
0.98725784,,,,,,,,,,,,,,
0.37219366,0.1136467456817627,0.12033752351999283,0.19891326129436493,0.1793706864118576,,,,,,,,,,
0.53041184,0.11125496029853821,0.3077269196510315,,,,,,,,,,,,
0.50239044,0.34336790442466736,0.13970066606998444,,,,,,,,,,,,
0.027400622,0.09840262681245804,0.20263248682022095,0.46819445490837097,0.19555474817752838,,,,,,,,,,
0.21189909,0.09866256266832352,0.6788416504859924,,,,,,,,,,,,
0.103694074,0.28725284337997437,0.3370324671268463,0.10721636563539505,0.15590520203113556,,,,,,,,,,
0.23431428,0.7493897080421448,,,,,,,,,,,,,
0.10542358,0.08769819140434265,0.7938902378082275,,,,,,,,,,,,
0.09542859,0.0833604484796524,0.016076216474175453,0.37113311886787415,0.1144528016448021,0.13088014721870422,0.1864180713891983,,,,,,,,
0.14015853,0.31230682134628296,0.5319422483444214,,,,,,,,,,,,
0.1767011,0.19977161288261414,0.30864882469177246,0.08725259453058243,0.2081887125968933,,,,,,,,,,
0.044779032,0.1578480750322342,0.18707683682441711,0.4833123981952667,0.11958771198987961,,,,,,,,,,
0.2244832,0.05257955193519592,0.18655572831630707,0.014525863341987133,0.5172057747840881,,,,,,,,,,
0.19811805,0.7757253050804138,,,,,,,,,,,,,
0.12600413,0.19228754937648773,0.2007051557302475,0.4446337819099426,,,,,,,,,,,
0.1634769,0.8194746971130371,,,,,,,,,,,,,
0.58974373,0.3933199346065521,,,,,,,,,,,,,
0.41880837,0.05476337671279907,0.12849083542823792,0.11045048385858536,0.08576486259698868,0.19588828086853027,,,,,,,,,
0.045264628,0.10782534629106522,0.0663590207695961,0.7759289741516113,,,,,,,,,,,
0.15030622,0.18813350796699524,0.2970513105392456,0.08018669486045837,0.2699703872203827,,,,,,,,,,
0.37981346,0.07443174719810486,0.5390051603317261,,,,,,,,,,,,
0.13593404,0.5400686264038086,0.3037893772125244,,,,,,,,,,,,
0.5114435,0.16529494524002075,0.3130568563938141,,,,,,,,,,,,
0.74772614,0.0303755272179842,0.21008719503879547,,,,,,,,,,,,
0.2756598,0.3015357255935669,0.22052164375782013,0.15217585861682892,,,,,,,,,,,
0.06867265,0.3858497440814972,0.5146509408950806,,,,,,,,,,,,
0.14482006,0.25599175691604614,0.26969558000564575,0.13744673132896423,0.17191576957702637,,,,,,,,,,
0.12074872,0.781266987323761,0.09103012084960938,,,,,,,,,,,,
0.116234936,0.08687806129455566,0.7447925806045532,,,,,,,,,,,,
0.08117515,0.18116766214370728,0.2260754257440567,0.038236357271671295,0.09879644960165024,0.06436412036418915,0.28829920291900635,0.016937609761953354,,,,,,,
0.09024053,0.621586799621582,0.2795857787132263,,,,,,,,,,,,
0.5965379,0.2304946929216385,0.15726469457149506,,,,,,,,,,,,
0.9389554,0.040056262165308,,,,,,,,,,,,,
0.1568998,0.25099894404411316,0.046218715608119965,0.12697909772396088,0.05548662319779396,0.2514907717704773,0.03699313849210739,0.07300220429897308,,,,,,,
0.5510786,0.1588466912508011,0.17950327694416046,0.0969577431678772,,,,,,,,,,,
0.5950247,0.12301065772771835,0.24298010766506195,0.021115072071552277,,,,,,,,,,,
0.33841217,0.07893756031990051,0.5527728796005249,,,,,,,,,,,,
0.76205444,0.030556678771972656,0.053805045783519745,0.1425357311964035,,,,,,,,,,,
0.26333556,0.2597860097885132,0.07217483222484589,0.2933782637119293,0.1084919348359108,,,,,,,,,,
0.14304599,0.05764088034629822,0.03001009300351143,0.06285331398248672,0.7029869556427002,,,,,,,,,,
0.027399685,0.9629269242286682,,,,,,,,,,,,,
0.1128511,0.1213119626045227,0.14766401052474976,0.6094391345977783,,,,,,,,,,,
0.27125248,0.15951134264469147,0.5517258048057556,,,,,,,,,,,,
0.057926305,0.9065556526184082,,,,,,,,,,,,,
0.8855577,0.09796219319105148,,,,,,,,,,,,,
0.68573403,0.22065365314483643,0.07218775898218155,,,,,,,,,,,,
0.36011657,0.03681640326976776,0.04357541352510452,0.038282833993434906,0.12212951481342316,0.3949522376060486,,,,,,,,,
0.39433354,0.34939903020858765,0.19349423050880432,,,,,,,,,,,,
0.37821263,0.5807821154594421,,,,,,,,,,,,,
0.49300337,0.015819190070033073,0.13422958552837372,0.05137898027896881,0.2996109127998352,,,,,,,,,,
0.33854055,0.2244255095720291,0.18829284608364105,0.11274097114801407,0.09215798228979111,0.040727369487285614,,,,,,,,,
0.13657744,0.13365839421749115,0.2908068895339966,0.39359647035598755,,,,,,,,,,,
0.13767944,0.19300034642219543,0.6447594165802002,,,,,,,,,,,,
0.4076438,0.5695407390594482,,,,,,,,,,,,,
0.04488842,0.5710095763206482,0.14606349170207977,0.22780780494213104,,,,,,,,,,,
0.53309697,0.057117220014333725,0.20491501688957214,0.07291987538337708,0.019015232101082802,0.1081511527299881,,,,,,,,,
0.085059054,0.06686673313379288,0.05619700253009796,0.04949445277452469,0.04051004350185394,0.07616902142763138,0.06706124544143677,0.05844234302639961,0.09581328928470612,0.05086049064993858,0.062006205320358276,0.052663516253232956,0.09759186953306198,0.024928707629442215,0.11633601784706116
0.085059054,0.06686673313379288,0.05619700253009796,0.04949445277452469,0.04051004350185394,0.07616902142763138,0.06706124544143677,0.05844234302639961,0.09581328928470612,0.05086049064993858,0.062006205320358276,0.052663516253232956,0.09759186953306198,0.024928707629442215,0.11633601784706116
0.085059054,0.06686673313379288,0.05619700253009796,0.04949445277452469,0.04051004350185394,0.07616902142763138,0.06706124544143677,0.05844234302639961,0.09581328928470612,0.05086049064993858,0.062006205320358276,0.052663516253232956,0.09759186953306198,0.024928707629442215,0.11633601784706116
0.19905837,0.39444297552108765,0.38089773058891296,,,,,,,,,,,,
0.09849762,0.2945343554019928,0.350285142660141,0.22601793706417084,,,,,,,,,,,
0.19617772,0.07029043883085251,0.07091816514730453,0.6374226212501526,,,,,,,,,,,
0.494472,0.06410444527864456,0.015247772447764874,0.12768366932868958,0.06694266200065613,0.21296334266662598,0.016895310953259468,,,,,,,,
0.075434946,0.44025084376335144,0.4665747284889221,,,,,,,,,,,,
0.08738209,0.17017647624015808,0.08100511133670807,0.05684781074523926,0.5875880718231201,,,,,,,,,,
0.6789787,0.12434670329093933,0.09894606471061707,0.08969274163246155,,,,,,,,,,,
0.19084336,0.6554321646690369,0.15055304765701294,,,,,,,,,,,,
0.1579977,0.3513922393321991,0.08447706699371338,0.38053661584854126,,,,,,,,,,,
0.12288527,0.04145600274205208,0.1971847265958786,0.11133530735969543,0.3932603597640991,0.12846966087818146,,,,,,,,,
0.16822694,0.010568859055638313,0.8161869645118713,,,,,,,,,,,,
0.15267488,0.13333794474601746,0.62870192527771,0.0773095116019249,,,,,,,,,,,
0.7315632,0.018257848918437958,0.053961995989084244,0.04460809379816055,0.14538589119911194,,,,,,,,,,
0.07174295,0.298847496509552,0.48503586649894714,0.10812020301818848,,,,,,,,,,,
0.13537559,0.4034578204154968,0.31818872690200806,0.13225683569908142,,,,,,,,,,,
0.3942869,0.55388343334198,,,,,,,,,,,,,
0.07839314,0.2119886875152588,0.6823526620864868,,,,,,,,,,,,
0.24419667,0.2645948827266693,0.4762602150440216,,,,,,,,,,,,
0.25946394,0.17258302867412567,0.516902506351471,,,,,,,,,,,,
0.019872507,0.10635905712842941,0.4161178171634674,0.45107048749923706,,,,,,,,,,,
0.5037973,0.46581101417541504,,,,,,,,,,,,,
0.26297393,0.09075994789600372,0.40415212512016296,0.21953435242176056,,,,,,,,,,,
0.24531241,0.1977616846561432,0.5129848718643188,,,,,,,,,,,,
0.098978594,0.12923769652843475,0.26566287875175476,0.07822348177433014,0.4039539396762848,,,,,,,,,,
0.24600707,0.13703398406505585,0.18021957576274872,0.30156245827674866,0.12713153660297394,,,,,,,,,,
0.5157487,0.18887853622436523,0.2840134799480438,,,,,,,,,,,,
0.118391335,0.8438026905059814,,,,,,,,,,,,,
0.119944714,0.10692928731441498,0.6085466146469116,0.0645865797996521,0.0946601927280426,,,,,,,,,,
0.2468239,0.44933900237083435,0.04978048428893089,0.2256413698196411,,,,,,,,,,,
0.0644175,0.3955738842487335,0.257365882396698,0.27167707681655884,,,,,,,,,,,
0.40317574,0.31669381260871887,0.2755093276500702,,,,,,,,,,,,
0.18236846,0.3677224814891815,0.273277223110199,0.1552140861749649,,,,,,,,,,,
0.25895825,0.046843018382787704,0.10417168587446213,0.06704675406217575,0.09950484335422516,0.41758570075035095,,,,,,,,,
0.1807311,0.2512550950050354,0.5187373161315918,,,,,,,,,,,,
0.039134175,0.16296258568763733,0.07046088576316833,0.2462279051542282,0.4743751883506775,,,,,,,,,,
0.4101776,0.15022730827331543,0.40700122714042664,,,,,,,,,,,,
0.19615534,0.03296336159110069,0.032326970249414444,0.44025516510009766,0.085832878947258,0.20756062865257263,,,,,,,,,
0.060855195,0.9107267260551453,,,,,,,,,,,,,
0.28614348,0.705631673336029,,,,,,,,,,,,,
0.088337325,0.3647691011428833,0.34191784262657166,0.19812028110027313,,,,,,,,,,,
0.19657366,0.27952709794044495,0.40301433205604553,0.10571461170911789,,,,,,,,,,,
